#Wave		#Intensity
1000.953125	132738.343750
999.212891	132439.593750
997.472656	132236.046875
995.730469	131821.546875
993.988281	131400.031250
992.246094	131284.343750
990.503906	131109.875000
988.761719	130800.648438
987.017578	130186.078125
985.275391	130475.046875
983.531250	130277.937500
981.787109	129721.171875
980.041016	130012.898438
978.296875	129151.273438
976.550781	128967.468750
974.804688	128961.304688
973.058594	128615.828125
971.312500	127858.265625
969.564453	128401.828125
967.818359	128101.023438
966.070313	127607.226563
964.322266	127442.562500
962.574219	127195.039063
960.824219	127061.968750
959.076172	126533.054688
957.326172	126650.226563
955.576172	126277.328125
953.826172	125727.484375
952.074219	125928.968750
950.324219	126374.492188
948.572266	125548.046875
946.820313	126153.273438
945.068359	125387.140625
943.314453	125060.664063
941.562500	125070.890625
939.808594	124118.671875
938.054688	124046.398438
936.300781	125087.226563
934.546875	124159.820313
932.791016	123975.015625
931.037109	123758.953125
929.281250	123636.953125
927.525391	122847.289063
925.767578	123220.859375
924.011719	123047.796875
922.253906	122608.750000
920.496094	122482.820313
918.738281	122315.695313
916.980469	122326.359375
915.222656	122066.929688
913.462891	122046.359375
911.703125	121527.054688
909.943359	121377.320313
908.183594	121359.734375
906.421875	120978.625000
904.662109	120535.210938
902.900391	120744.890625
901.138672	119959.703125
899.376953	119617.500000
897.615234	119642.820313
895.851563	119591.539063
894.087891	120076.226563
892.324219	118929.093750
890.560547	119145.835938
888.796875	118876.468750
887.031250	118556.210938
885.265625	118384.796875
883.501953	117748.984375
881.734375	117899.179688
879.968750	117498.695313
878.203125	117300.734375
876.435547	117233.023438
874.667969	116869.695313
872.900391	116119.023438
871.132813	116383.851563
869.363281	115584.117188
867.593750	115954.921875
865.824219	115549.835938
864.054688	115246.632813
862.285156	115146.929688
860.515625	114954.062500
858.744141	114330.687500
856.972656	114516.335938
855.201172	114275.734375
853.429688	113730.484375
851.656250	113799.046875
849.884766	113295.015625
848.111328	112932.179688
846.337891	112928.960938
844.564453	112385.960938
842.789063	112474.429688
841.015625	112351.546875
839.240234	111937.164063
837.464844	111676.437500
835.689453	111376.398438
833.912109	110983.578125
832.136719	110951.179688
830.359375	110917.367188
828.582031	110769.632813
826.804688	110724.617188
825.025391	110896.140625
823.248047	110045.640625
821.468750	110354.945313
819.689453	109603.265625
817.910156	109618.921875
816.128906	109210.406250
814.349609	109616.484375
812.568359	109295.171875
810.787109	109002.070313
809.005859	109041.648438
807.222656	108740.296875
805.441406	108412.406250
803.658203	108366.531250
801.875000	108610.890625
800.091797	108329.484375
798.308594	107425.945313
796.523438	107537.218750
794.738281	107478.937500
792.953125	107203.593750
791.167969	107120.187500
789.382813	107467.992188
787.595703	106877.890625
785.810547	107080.054688
784.023438	106828.835938
782.236328	106205.671875
780.447266	106220.437500
778.660156	106177.867188
776.871094	105857.148438
775.082031	105582.679688
773.292969	105786.164063
771.503906	105426.601563
769.712891	105131.429688
767.921875	104424.476563
766.132813	104207.812500
764.339844	104215.945313
762.548828	104087.320313
760.757813	103735.523438
758.964844	104092.429688
757.171875	103618.054688
755.378906	103117.398438
753.585938	103102.015625
751.791016	103096.390625
749.996094	102713.187500
748.203125	102086.367188
746.406250	102461.140625
744.611328	102196.656250
742.816406	101400.507813
741.019531	101076.500000
739.222656	101715.515625
737.425781	101590.507813
735.628906	100982.921875
733.830078	100698.195313
732.031250	100469.203125
730.234375	100407.093750
728.433594	99719.656250
726.634766	100073.140625
724.835938	99980.578125
723.035156	99331.164063
721.234375	99374.859375
719.433594	99232.515625
717.632813	98855.679688
715.830078	98914.687500
714.027344	99095.742188
712.226563	98351.632813
710.421875	98163.867188
708.619141	98037.187500
706.816406	97753.929688
705.011719	97524.828125
703.207031	97179.445313
701.402344	97288.531250
699.597656	97461.265625
697.791016	96549.835938
695.984375	96862.445313
694.179688	96419.289063
692.371094	96536.695313
690.564453	95916.726563
688.757813	96368.859375
686.949219	95327.460938
685.140625	95920.523438
683.332031	95570.718750
681.523438	95399.312500
679.712891	95029.031250
677.902344	94669.960938
676.091797	94862.023438
674.281250	94650.859375
672.470703	94363.859375
670.658203	94183.242188
668.847656	93936.468750
667.035156	93349.078125
665.222656	93805.937500
663.408203	93438.046875
661.595703	93576.234375
659.781250	92784.062500
657.966797	92675.671875
656.152344	92736.765625
654.337891	92446.609375
652.521484	92179.992188
650.705078	91991.945313
648.888672	91695.250000
647.072266	91774.351563
645.255859	91388.382813
643.437500	91244.671875
641.619141	91237.164063
639.802734	90791.054688
637.982422	90635.179688
636.164063	90394.156250
634.343750	89932.015625
632.525391	89950.867188
630.705078	90105.679688
628.882813	89451.648438
627.062500	89352.515625
625.240234	89354.984375
623.419922	89140.640625
621.597656	89198.023438
619.773438	88795.875000
617.951172	88596.859375
616.126953	88574.789063
614.304688	88148.351563
612.480469	87319.195313
610.654297	88351.015625
608.830078	87493.398438
607.003906	87682.468750
605.177734	87290.890625
603.351563	87078.812500
601.525391	86894.195313
599.699219	87077.734375
597.871094	86605.890625
596.042969	86731.953125
594.214844	86413.539063
592.386719	86061.085938
590.556641	86077.820313
588.728516	86150.570313
586.898438	85966.429688
585.068359	85387.601563
583.238281	85976.648438
581.406250	85347.546875
579.574219	85087.281250
577.742188	85019.546875
575.910156	85133.304688
574.078125	84757.289063
572.244141	84617.367188
570.412109	84050.710938
568.578125	84336.335938
566.744141	83940.351563
564.908203	84141.375000
563.074219	83703.359375
561.238281	83354.062500
559.402344	83235.054688
557.566406	83018.062500
555.730469	82462.234375
553.892578	82984.453125
552.054688	82476.476563
550.216797	82165.968750
548.378906	82082.695313
546.541016	82006.257813
544.701172	81933.921875
542.861328	81877.929688
541.021484	81279.796875
539.181641	81211.726563
537.341797	80942.671875
535.500000	81386.625000
533.658203	80504.000000
531.816406	80384.570313
529.974609	80567.789063
528.130859	80544.703125
526.289063	80173.031250
524.445313	79934.414063
522.601563	79634.882813
520.755859	79855.992188
518.912109	79445.468750
