#Wave		#Intensity
1501.154297	12915.719727
1499.519531	13001.355469
1497.884766	13038.391602
1496.250000	12836.953125
1494.613281	13046.699219
1492.978516	12976.744141
1491.341797	12980.143555
1489.705078	12948.412109
1488.066406	12805.224609
1486.429688	13104.827148
1484.791016	12877.716797
1483.152344	12896.388672
1481.515625	12881.487305
1479.875000	12916.929688
1478.236328	12822.724609
1476.597656	12842.915039
1474.957031	12818.887695
1473.316406	12840.592773
1471.675781	12757.146484
1470.035156	12827.604492
1468.394531	12869.092773
1466.751953	12803.964844
1465.109375	12770.835938
1463.466797	12891.461914
1461.824219	12732.010742
1460.181641	12718.695313
1458.539063	12717.555664
1456.894531	12792.459961
1455.250000	12677.257813
1453.605469	12647.239258
1451.960938	12880.186523
1450.316406	12766.555664
1448.669922	12639.297852
1447.025391	12645.764648
1445.378906	12720.570313
1443.732422	12689.056641
1442.085938	12683.363281
1440.437500	12689.812500
1438.791016	12807.030273
1437.142578	12708.769531
1435.494141	12653.019531
1433.845703	12551.797852
1432.197266	12579.491211
1430.548828	12657.193359
1428.898438	12634.838867
1427.248047	12547.339844
1425.597656	12617.423828
1423.947266	12517.846680
1422.296875	12586.391602
1420.644531	12497.458984
1418.994141	12780.910156
1417.341797	12505.837891
1415.689453	12426.052734
1414.037109	12529.333008
1412.382813	12366.396484
1410.730469	12495.348633
1409.076172	12503.308594
1407.421875	12453.832031
1405.767578	12443.664063
1404.113281	12428.965820
1402.457031	12350.835938
1400.802734	12145.887695
1399.146484	12357.730469
1397.490234	12395.892578
1395.833984	12440.074219
1394.175781	12256.400391
1392.519531	12249.300781
1390.861328	12254.269531
1389.203125	12318.043945
1387.544922	12368.222656
1385.886719	12284.232422
1384.228516	12204.796875
1382.568359	12208.259766
1380.908203	12291.554688
1379.248047	12145.902344
1377.587891	12342.100586
1375.927734	12115.207031
1374.267578	12097.610352
1372.605469	12113.124023
1370.943359	12074.471680
1369.281250	12196.774414
1367.619141	11913.001953
1365.957031	12069.865234
1364.292969	12113.924805
1362.628906	12076.812500
1360.964844	12128.363281
1359.300781	11998.125000
1357.636719	12162.310547
1355.972656	12108.699219
1354.306641	12133.173828
1352.640625	11833.434570
1350.974609	12065.042969
1349.308594	12103.011719
1347.642578	11867.965820
1345.974609	11902.959961
1344.306641	11820.988281
1342.640625	12010.377930
1340.972656	11938.908203
1339.302734	11865.968750
1337.634766	11884.444336
1335.964844	11922.381836
1334.296875	11892.916016
1332.626953	11974.252930
1330.955078	11958.258789
1329.285156	11942.271484
1327.615234	11930.778320
1325.943359	11968.654297
1324.271484	11864.432617
1322.599609	11894.828125
1320.927734	11923.715820
1319.253906	12143.903320
1317.582031	11927.656250
1315.908203	11995.360352
1314.234375	11855.412109
1312.560547	11909.661133
1310.886719	11814.581055
1309.210938	11891.205078
1307.537109	11951.379883
1305.861328	11930.954102
1304.185547	11955.290039
1302.509766	11817.042969
1300.832031	11953.229492
1299.156250	11779.258789
1297.478516	11717.152344
1295.800781	11751.935547
1294.123047	11701.778320
1292.445313	11697.819336
1290.765625	11600.037109
1289.085938	11755.418945
1287.408203	11630.868164
1285.728516	11586.739258
1284.046875	11596.197266
1282.367188	11674.084961
1280.685547	11650.796875
1279.005859	11544.240234
1277.324219	11653.310547
1275.642578	11631.525391
1273.958984	11522.065430
1272.277344	11561.235352
1270.593750	11612.271484
1268.910156	11547.439453
1267.226563	11534.605469
1265.542969	11447.546875
1263.859375	11586.132813
1262.173828	11456.064453
1260.488281	11472.930664
1258.804688	11523.904297
1257.117188	11411.725586
1255.431641	11369.280273
1253.746094	11340.193359
1252.058594	11397.078125
1250.371094	11292.427734
1248.683594	11407.072266
1246.996094	11441.688477
1245.308594	11471.845703
1243.619141	11407.238281
1241.929688	11324.894531
1240.240234	11281.062500
1238.550781	11235.767578
1236.861328	11296.998047
1235.169922	11275.380859
1233.480469	11238.986328
1231.789063	11292.782227
1230.097656	11305.171875
1228.406250	11316.078125
1226.712891	11155.603516
1225.021484	11297.993164
1223.328125	11255.728516
1221.634766	11099.795898
1219.941406	11025.115234
1218.246094	11120.182617
1216.552734	11243.244141
1214.857422	11139.075195
1213.162109	11102.792969
1211.466797	10970.679688
1209.771484	10900.540039
1208.076172	11024.988281
1206.378906	11006.441406
1204.681641	11145.545898
1202.984375	11003.249023
1201.287109	10710.798828
1199.589844	11126.679688
1197.890625	10841.686523
1196.191406	10967.428711
1194.492188	10891.531250
1192.792969	11053.987305
1191.093750	11014.872070
1189.394531	10730.200195
1187.693359	10995.498047
1185.992188	11100.465820
1184.291016	10843.875977
1182.589844	10991.438477
1180.888672	10839.274414
1179.185547	10825.225586
1177.482422	10865.508789
1175.779297	10905.774414
1174.076172	10756.690430
1172.373047	10774.950195
1170.667969	10910.566406
1168.964844	10736.639648
1167.259766	10760.755859
1165.554688	10658.773438
1163.849609	10543.641602
1162.142578	10853.555664
1160.437500	10906.926758
1158.730469	10790.348633
1157.023438	10817.347656
1155.316406	10687.658203
1153.607422	10726.377930
1151.900391	10683.116211
1150.191406	10702.795898
1148.482422	10753.189453
1146.773438	10711.411133
1145.064453	10580.442383
1143.353516	10835.520508
1141.644531	10704.580078
1139.933594	10664.305664
1138.222656	10629.892578
1136.511719	10547.285156
1134.798828	10461.791992
1133.087891	10609.968750
1131.375000	10666.108398
1129.662109	10609.833984
1127.949219	10630.924805
1126.236328	10452.126953
1124.521484	10455.737305
1122.806641	10348.509766
1121.091797	10486.280273
1119.376953	10584.631836
1117.662109	10550.315430
