,area,equivalent_diameter_area,orientation,axis_major_length,axis_minor_length,perimeter,intensity_min,intensity_mean,intensity_max
93,2492.0,56.32861568936366,80.3374614290632,81.01216745649792,44.63446201274415,251.69848480983498,74.0,96.18017656500803,152.0
94,965.0,35.0524772401243,-87.62266455595555,44.22617082428069,28.394927312275428,122.72792206135784,67.0,98.41761658031088,135.0
95,543.0,26.29389801439097,-6.754615120763737,28.656423755697396,25.0677642597661,88.82842712474618,73.0,94.51381215469613,112.0
96,41842.0,230.81353736470632,-25.98149231912556,387.95460016503097,212.5946958652601,1650.6244584051394,62.0,107.20553510826443,236.0
97,1132.0,37.96455142155909,31.245078872050684,46.887509036109655,31.462015051381822,136.97056274847716,74.0,96.57420494699646,198.0
98,2444.0,55.783487228146086,78.36878877031818,74.48141630424196,47.595672297635346,239.69848480983498,72.0,95.76595744680851,117.0
99,420.0,23.12489154112443,0.0,24.221202832779934,23.065125189341593,78.0,79.0,96.97619047619048,108.0
100,9362.0,109.17906675645563,58.97300392920542,120.54458619774869,100.63340831175553,456.1248916810278,74.0,97.21779534287545,169.0
101,132613.0,410.9113234579502,24.285128737285753,633.3009973468321,468.9852440993765,4418.753534168272,59.0,107.34983749707797,246.0
102,879.0,33.454111254406506,-57.41646396706359,41.2360334473917,28.30776586918135,124.82842712474618,76.0,92.07963594994311,128.0
103,400.0,22.56758334191025,-45.00001609038752,23.065125189341593,23.065125189341593,76.0,79.0,124.9975,255.0
104,40208.0,226.2618297784923,7.04981775731466,318.4612291048461,192.486549983143,1504.038671967512,70.0,105.17516414643852,189.0
105,804.0,31.99507140118726,-45.18665601723493,34.139194796297,31.03669639614716,107.89949493661167,77.0,103.3768656716418,141.0
106,649.0,28.745999104799274,86.88261774864506,29.96215024334934,28.80147064402263,97.41421356237309,79.0,94.05546995377505,149.0
107,1091.0,37.2706901372387,-5.541024411770114,40.00805287005933,35.57094264895116,126.72792206135786,79.0,97.41338221814848,119.0
108,883.0,33.53014342350997,39.20318226202454,35.45813191865028,32.8297335131982,115.07106781186548,76.0,96.47112117780294,121.0
109,8068.0,101.35332578126528,28.712424141270063,106.9817694837876,98.20238381194456,379.095454429505,75.0,102.46789786812097,218.0
110,71419.0,301.5518115439544,-66.55526501762749,520.3542077616647,256.0214799737425,2440.673231640418,59.0,106.80386171747014,255.0
