,area,equivalent_diameter_area,orientation,axis_major_length,axis_minor_length,perimeter,intensity_min,intensity_mean,intensity_max
1,50694.0,254.05827182125824,-15.82467349552982,316.5439627773037,215.0296848752695,1278.6417023478423,113.0,126.41099538406912,156.0
2,1897.0,49.146062063634396,-87.77830891980068,86.10675202258659,32.03199537746073,220.62741699796953,114.0,125.231418028466,144.0
3,118117.0,387.8030883134935,-35.898295792493926,516.5241901004944,386.2895229716041,3498.5281374238566,102.0,134.7653259056698,227.0
4,8307.0,102.84357489952883,86.65828004136908,184.9270001008042,61.098991105615795,453.7817459305202,109.0,135.01011195377393,158.0
5,8877.0,106.31343959544363,7.183397961275652,200.71477884826265,63.962410382099314,572.7106781186548,115.0,128.20953024670496,167.0
6,15324.0,139.6822207137388,47.39375561558541,267.95430390657737,98.74499087322559,946.1492782986674,110.0,136.45653876272513,254.0
7,460.0,24.201036973199617,6.822115354665253,25.310703225218862,24.112129048950674,81.4142135623731,113.0,130.16521739130434,170.0
8,4772.0,77.94805390435477,-59.57234207820657,102.62235087487467,62.985789237204195,313.88225099390854,113.0,137.6204945515507,190.0
9,838.0,32.66457926390705,80.66955183829575,38.225217333249276,28.622076384781664,110.72792206135784,114.0,141.0871121718377,163.0
10,500.0,25.2313252202016,90.00003218077504,28.844410203711913,23.065125189341593,86.0,114.0,129.09,141.0
11,5695.0,85.15338635231574,72.17687583330512,114.11326173250968,67.09010070960282,401.01219330881975,114.0,125.09130816505707,174.0
12,179325.0,477.8322732503876,47.254165725463416,620.398533316005,489.5558220209935,4616.9759723198595,101.0,140.12779032482922,255.0
13,449989.0,756.9305050635963,-0.45218912349121293,1190.3191650297872,872.5809072279205,10674.124563535499,105.0,140.67283200256006,249.0
14,1364.0,41.6737176049697,28.504195524807407,45.50061666904918,39.479307038426356,153.31370849898474,115.0,126.00513196480938,152.0
15,11189.0,119.35777002793633,-82.72425385529978,182.92491384790708,113.33569631270211,746.6934341759517,109.0,127.71909911520243,157.0
16,1533.0,44.1800432557394,-8.187131276403417,52.813104537552064,37.79981425120955,164.14213562373095,116.0,122.26353555120679,132.0
17,4455.0,75.31455484695604,-35.17967753995046,109.94316879201632,56.4241329542631,349.01219330881975,114.0,124.534455667789,135.0
18,16955.0,146.92779342583447,84.87123164618104,219.3308045514513,119.9853185836221,771.9482681718907,108.0,133.99846652904748,196.0
19,1351.0,41.47465038957176,-14.284933374966755,69.31150625119936,27.203127384362336,173.89949493661166,109.0,128.86750555144337,144.0
20,1032.0,36.24890633062862,87.74074040311427,39.70622180537846,33.677472284510415,122.97056274847714,115.0,127.55813953488372,142.0
21,873.0,33.33973788969849,6.491006180219903,38.91887605078387,29.35796472813014,115.89949493661166,115.0,122.59564719358534,129.0
22,402716.0,716.0683881428964,0.6275380235263697,1584.1791938084837,473.1949298938743,9392.074744279693,107.0,134.64317533944518,236.0
23,757.0,31.045810270703488,3.794204174133328,38.98360739435615,25.74794083210028,108.8284271247462,115.0,128.37252311756936,148.0
24,1511.0,43.861884958296436,-61.638934850671156,52.83910328653676,37.86392038396018,158.72792206135784,112.0,127.19192587690272,142.0
25,526.0,25.879026267050612,3.285549479922468,27.61489166116909,25.284600737037202,87.4142135623731,117.0,121.97148288973384,127.0
26,45873.0,241.67605929350165,-37.48393603812699,340.47849275247523,215.54202894226412,2006.6833329081849,114.0,128.32291326052362,236.0
27,3032.0,62.13261864461383,15.654545804694996,93.42167277960813,42.12543102201792,248.42640687119285,114.0,129.03693931398416,149.0
28,635.0,28.43425945768288,4.767452504468373,32.08073327674675,26.190189062034936,96.82842712474618,116.0,121.95433070866142,128.0
29,34300.0,208.97874625046464,-66.00942433372596,302.4949969522862,263.7893983268921,1905.796031280393,112.0,129.67679300291545,245.0
30,4893.0,78.93010257429766,-20.250254043523135,112.63814805455233,60.42614653580396,322.2670273047588,111.0,133.90639689352136,203.0
31,14832.0,137.42157373393718,43.88441731281426,227.50205986409648,125.06818855788796,907.8650070512055,113.0,126.71352481121899,164.0
32,3399.0,65.78556994170391,-0.3268879789727464,198.4131112211298,22.833030609182575,403.1126983722081,115.0,130.54545454545453,151.0
33,953.0,34.833852588144914,-34.88433050265686,38.281790403247214,32.566320550797506,119.89949493661167,117.0,122.33683105981112,131.0
34,644.0,28.635053113438516,74.93550547217109,29.89554181657702,28.538757175566484,97.4142135623731,117.0,121.55590062111801,128.0
35,9081.0,107.52808147521284,18.543347234804987,254.9030438720035,77.34217753093955,623.889393668845,109.0,135.4305693205594,169.0
36,746.0,30.81942083122964,33.48628328715344,36.90295342260366,26.624395887849357,112.82842712474618,113.0,137.186327077748,186.0
37,483.0,24.798683434954437,-45.00001609038752,25.40341184434353,25.25893629260544,83.41421356237309,116.0,124.81573498964804,133.0
38,1112.0,37.62768095093692,-14.198934440594414,39.24776333172267,37.19780742315919,128.62741699796953,112.0,130.1636690647482,164.0
39,872.0,33.32063749403756,88.65898307882414,39.70728911744008,28.96561822120527,115.07106781186548,114.0,126.65252293577981,134.0
40,3020.0,62.009543016379276,51.31441722487335,91.0099029839218,57.909859168666365,305.7401153701776,115.0,129.62880794701988,169.0
41,638.0,28.501347854812654,-3.383750173991846,32.082384620983,26.346999673688522,97.4142135623731,115.0,123.2884012539185,135.0
42,6117.0,88.25194782635107,-53.669143795034735,130.30408000616856,68.2153233572733,442.89444430272835,104.0,134.67238842569887,199.0
43,596.0,27.547246117573295,8.53775644704223,31.907145155080258,24.526118784442,94.24264068711929,113.0,126.11241610738254,137.0
44,21430.0,165.1833025571124,-65.43894061987523,184.1858359119053,164.78800208040622,873.303607231218,109.0,140.3341110592627,255.0
45,598.0,27.59342761875783,65.53202800144638,29.897968902156833,26.1923918189101,93.65685424949237,116.0,123.72575250836121,132.0
46,2678.0,58.39294050483128,56.92208446192993,76.0608992960501,45.6621011148387,216.18376618407356,113.0,127.59036594473487,160.0
47,546.0,26.366433043273013,-17.32108493356029,27.547785655539418,26.19961919962901,88.24264068711929,112.0,130.6043956043956,203.0
48,622621.0,890.3626668849901,-68.37224445718631,1207.6907857559693,930.4086434679267,11488.958220762877,102.0,140.29502859685104,253.0
49,1127.0,37.88061465864207,-81.28122251822948,49.707605813076825,33.55516348236728,161.8994949366117,113.0,145.4472049689441,255.0
50,610.0,27.868909599918855,72.76111502494473,29.78248751450081,26.946414375843414,93.65685424949238,116.0,124.27377049180328,133.0
51,400.0,22.56758334191025,-45.00001609038752,23.065125189341593,23.065125189341593,76.0,115.0,132.7,149.0
52,4486.0,75.57613775314229,37.0551667633768,98.07512949084337,63.798545226609995,340.42640687119285,115.0,124.70151582701739,138.0
53,1867.0,48.75590456570926,-29.393838721622163,52.21616659781644,48.12138371120416,178.97056274847714,115.0,125.56561328334226,139.0
54,1195.0,39.00668219624068,-27.733832024156726,44.27492792674229,35.11233685207226,136.38477631085024,111.0,131.00669456066944,155.0
