,area,equivalent_diameter_area,orientation,axis_major_length,axis_minor_length,perimeter,intensity_min,intensity_mean,intensity_max
10,3472108.0,2102.5758509959437,83.94704242948143,3159.4516213516454,2297.4934323602656,42512.396257027736,44.0,110.9571496623953,254.0
11,82198.0,323.50849153946626,21.525906508964162,393.0993399387697,316.0287635023558,2361.959774397683,94.0,135.4570062531935,187.0
12,3793.0,69.49386730626289,16.457040483790017,98.61209529558103,59.42283162609934,431.4640328181786,115.0,126.52148694964409,139.0
13,19.0,4.918490759365935,-60.81435576008073,8.482319010876123,3.0115867544281305,16.485281374238568,138.0,139.57894736842104,142.0
14,1910.0,49.314171699869,-51.031055104383086,70.66195362117186,44.864267656484515,262.7766952966369,108.0,136.49842931937172,199.0
15,75482.0,310.01075354848507,81.49879367905223,490.4617776411973,243.90085057455303,2213.207465718685,105.0,138.6584748681805,248.0
16,9037.0,107.26726325292198,-40.62298952937039,165.47139243556936,77.1642985932747,698.193000900063,89.0,130.2507469292907,227.0
17,271007.0,587.4153805443319,-16.73938940464474,1183.4899467156104,493.70812892404103,6274.146171029057,83.0,146.54279409756944,249.0
18,16104.0,143.1930502099004,73.48128173195616,199.70039614761885,122.95148135974149,794.8204178980325,94.0,131.60438400397416,185.0
19,356.0,21.290215544369623,-32.10994964598555,29.390334966638004,18.607037517856142,103.43250352560273,126.0,141.72752808988764,171.0
20,74507.0,308.0020434341025,84.43263907663064,620.9591752970933,194.79466571502493,2315.249096279028,103.0,144.17759405156562,255.0
21,5616.0,84.56070767935113,-59.052792649425626,153.21858025554798,52.457873408670515,460.008188695463,96.0,140.95049857549859,179.0
22,7612.0,98.44744493649421,52.927048319317834,159.94200532908738,72.73189301789726,660.8559518039654,106.0,126.53730951129795,152.0
23,3453.0,66.30607926857473,81.9168871914654,96.40558801301276,51.27815465155841,356.06706319850866,74.0,127.37590501013611,151.0
24,81285.0,321.70681744998456,-57.94099742707644,477.16351729896826,247.29431698089488,2079.0653300949543,90.0,129.14605400750446,181.0
25,4.0,2.256758334191025,18.43495541459913,3.4641016151377544,1.4142135623730951,3.2071067811865475,130.0,130.25,131.0
26,5680.0,85.04117011245626,-79.5381429892384,111.19502001239158,76.2773444495729,497.3340905032674,77.0,128.99225352112677,153.0
27,7029.0,94.60232956932646,-28.22635681424765,132.76760786367078,78.46478412441806,550.4173516239526,115.0,129.61858016787593,186.0
28,3968.0,71.07893157264765,-64.83307090756824,80.83465461006232,70.62572570486692,386.07315985291854,106.0,126.66003024193549,147.0
29,7830.0,99.84721145468373,-81.06400837261889,123.84583096074985,94.78689345142827,633.0275246792191,113.0,131.41353767560665,236.0
30,5932.0,86.90717449882366,89.69827936510356,121.99606896783581,69.30361359661832,527.5117600329312,96.0,127.01432906271071,142.0
31,240.0,17.480774889473267,-22.614547541333053,23.830463030262578,19.06110433395597,88.87615433949867,139.0,156.7625,184.0
32,9102.0,107.65234013331735,-75.3370362535826,167.03649976335586,84.06863220556916,727.2529214236354,112.0,126.73379477038014,154.0
33,4.0,2.256758334191025,0.0,2.8284271247461903,1.7320508075688772,4.621320343559642,128.0,130.0,132.0
34,1615.0,45.34624421875849,73.17177686665002,63.47205094227028,39.716714355817786,264.7411613907042,115.0,127.2984520123839,143.0
35,7365.0,96.83702415385591,-24.27868375899643,110.81349107101228,91.07946307601365,601.3940110268397,102.0,126.63408010862186,177.0
36,21208.0,164.32548270047263,-36.21882628748838,201.85487010224284,141.0093095330805,916.4549775709384,87.0,128.0073557148246,138.0
37,6215.0,88.95607776048266,70.09431289992922,99.76415297161556,91.45061036063974,495.85490578343877,103.0,128.276427996782,158.0
38,3093.0,62.75452104721905,86.75144403117716,99.50614612601629,52.651141296841715,429.5351006300441,114.0,124.94309731652118,167.0
39,5196.0,81.33727727459228,31.835040198707794,93.52954558320044,79.1624299852292,394.42240225783604,104.0,129.93090839107006,234.0
40,5638.0,84.7261739559674,58.242836384791154,98.748143713669,80.75188190266027,445.97265478953017,108.0,136.20042568286627,157.0
41,8502.0,104.0436572278116,55.086827055198434,144.91321003247646,97.06512853549998,667.2224381515858,107.0,151.343566219713,254.0
42,146.0,13.63425735166143,-75.85476842298448,19.693630049082127,10.304699487632933,55.35533905932738,137.0,147.17123287671234,154.0
43,396334.0,710.3718193474921,-25.09277555809233,915.5633330415178,757.4707724490537,6282.010132059737,80.0,141.678712903763,252.0
44,15738.0,141.55650446038143,63.74073042547018,193.09814091395128,110.79547343774834,657.6894295625948,95.0,152.76991993900114,232.0
45,5331.0,82.38713499681339,70.86053688103769,104.34128769216022,71.02036905666823,424.80717856868625,113.0,130.33370849746765,148.0
46,119120.0,389.4461382127862,-42.4106296566393,499.82070255039747,324.0758382432982,2377.285676205487,85.0,139.57634318334453,196.0
47,10590.0,116.11893376510729,16.715659184773642,159.6899658339702,101.50818538242294,757.3534264870236,94.0,131.78186968838526,171.0
48,135.0,13.110581167104948,-52.31431616136001,15.99780997857718,11.298637603348714,46.698484809834994,123.0,132.0074074074074,147.0
49,2787.0,59.56944360304953,75.09532384700438,67.20638089229479,61.91358231178885,359.38077169749346,102.0,125.68066020810907,147.0
50,691.0,29.661566469288122,11.810260529022967,39.772880529978394,26.652839916789382,146.7523086789974,109.0,131.13314037626628,142.0
51,4970.0,79.54873058279283,-12.835780172615411,84.50000393198229,83.04854258526292,472.12088706767105,113.0,132.88832997987927,172.0
52,1531.0,44.1512145131879,48.17127987448697,48.33933524451217,44.30877054207225,217.21424945612296,120.0,131.75244937949054,151.0
53,5791.0,85.86809770550019,86.73238437930503,114.22873497679511,67.96049844692459,457.4934700697015,103.0,129.54688309445692,174.0
54,11957.0,123.38608202061666,-46.55075556242353,169.5479339823723,100.23277120168724,703.4833688019348,101.0,128.17136405452874,169.0
55,60441.0,277.40921275858517,-25.407493874309388,299.8497492687686,261.21561675177713,1216.8286065934956,96.0,132.22057874621532,166.0
56,2213.0,53.08181527132352,-89.1865330352497,66.8407439343044,47.046261430787794,271.6700935788387,117.0,140.2354270221419,246.0
57,3002.0,61.82447018208048,-27.624714713713814,85.14724898908058,47.773340580485815,320.77669529663694,120.0,145.0439706862092,218.0
58,28313.0,189.86635096848167,-76.42846695439707,280.66756583173435,164.67128396809468,1192.6875169902912,100.0,138.03380072758097,170.0
59,2493.0,56.33991644495722,-21.236720157655906,64.28020197467825,57.170552943029236,309.88939366884495,115.0,128.1042920176494,146.0
