Created as New Dataset;Sample 052 By Administrator Date donderdag, februari 26 2026
cm-1;%T
2469,00;98,98
2468,00;98,98
2467,00;99,05
2466,00;99,16
2465,00;98,90
2464,00;99,10
2463,00;99,40
2462,00;99,40
2461,00;99,13
2460,00;98,90
2459,00;99,00
2458,00;98,84
2457,00;99,15
2456,00;99,09
2455,00;99,20
2454,00;99,17
2453,00;98,96
2452,00;98,80
2451,00;98,97
2450,00;99,16
2449,00;98,87
2448,00;98,95
2447,00;98,97
2446,00;98,98
2445,00;98,86
2444,00;99,08
2443,00;99,04
2442,00;99,10
2441,00;98,96
2440,00;98,91
2439,00;99,10
2438,00;98,99
2437,00;99,19
2436,00;99,18
2435,00;98,90
2434,00;99,10
2433,00;99,14
2432,00;99,21
2431,00;99,10
2430,00;99,07
2429,00;98,95
2428,00;98,84
2427,00;98,92
2426,00;99,01
2425,00;99,02
2424,00;98,97
2423,00;98,91
2422,00;99,29
2421,00;98,97
2420,00;99,06
2419,00;98,98
2418,00;98,92
2417,00;99,06
2416,00;98,99
2415,00;99,08
2414,00;99,27
2413,00;99,13
2412,00;98,99
2411,00;99,19
2410,00;98,93
2409,00;98,86
2408,00;99,00
2407,00;99,03
2406,00;99,16
2405,00;99,15
2404,00;99,08
2403,00;98,99
2402,00;98,99
2401,00;99,17
2400,00;98,84
2399,00;99,08
2398,00;99,00
2397,00;99,02
2396,00;99,20
2395,00;99,25
2394,00;99,20
2393,00;98,77
2392,00;99,20
2391,00;98,94
2390,00;99,23
2389,00;99,10
2388,00;99,00
2387,00;98,76
2386,00;99,05
2385,00;99,35
2384,00;99,16
2383,00;98,94
2382,00;98,87
2381,00;99,12
2380,00;98,90
2379,00;98,69
2378,00;98,45
2377,00;99,10
2376,00;98,52
2375,00;99,14
2374,00;98,88
2373,00;98,18
2372,00;98,70
2371,00;99,15
2370,00;98,22
2369,00;99,03
2368,00;98,04
2367,00;98,03
2366,00;99,19
2365,00;99,44
2364,00;97,82
2363,00;98,81
2362,00;98,64
2361,00;97,96
2360,00;99,54
2359,00;97,98
2358,00;99,16
2357,00;99,57
2356,00;97,70
2355,00;99,08
2354,00;99,17
2353,00;98,16
2352,00;98,42
2351,00;98,68
2350,00;99,09
2349,00;98,65
2348,00;98,94
2347,00;99,11
2346,00;99,16
2345,00;99,01
2344,00;99,56
2343,00;98,70
2342,00;98,32
2341,00;99,08
2340,00;98,52
2339,00;98,63
2338,00;98,57
2337,00;98,79
2336,00;98,50
2335,00;98,54
2334,00;98,89
2333,00;99,32
2332,00;98,68
2331,00;97,96
2330,00;98,65
2329,00;99,17
2328,00;98,44
2327,00;98,25
2326,00;98,76
2325,00;98,53
2324,00;99,36
2323,00;98,41
2322,00;98,56
2321,00;98,61
2320,00;98,79
2319,00;99,03
2318,00;98,78
2317,00;98,96
2316,00;98,88
2315,00;98,61
2314,00;99,01
2313,00;98,75
2312,00;98,79
2311,00;98,49
2310,00;98,77
2309,00;98,43
2308,00;99,09
2307,00;99,12
2306,00;99,10
2305,00;99,12
2304,00;98,99
2303,00;98,76
2302,00;99,37
2301,00;99,12
2300,00;98,85
2299,00;98,79
2298,00;99,10
2297,00;99,18
2296,00;99,21
2295,00;99,27
2294,00;99,44
2293,00;99,27
2292,00;98,87
2291,00;98,84
2290,00;99,06
2289,00;98,83
2288,00;98,94
2287,00;99,41
2286,00;98,81
2285,00;98,58
2284,00;98,98
2283,00;98,95
2282,00;98,85
2281,00;99,03
2280,00;99,08
2279,00;99,09
2278,00;99,17
2277,00;99,17
2276,00;98,97
2275,00;99,08
2274,00;98,76
2273,00;98,80
2272,00;98,74
2271,00;99,02
2270,00;98,90
2269,00;99,31
2268,00;99,17
2267,00;99,06
2266,00;98,79
2265,00;98,78
2264,00;98,85
2263,00;99,72
2262,00;99,46
2261,00;99,33
2260,00;98,62
2259,00;98,77
2258,00;99,08
2257,00;99,55
2256,00;98,54
2255,00;98,62
2254,00;98,65
2253,00;98,55
2252,00;98,97
2251,00;98,72
2250,00;99,21
2249,00;99,25
2248,00;99,62
2247,00;99,21
2246,00;98,33
2245,00;99,41
2244,00;99,13
2243,00;99,28
2242,00;99,48
2241,00;98,99
2240,00;99,04
2239,00;99,10
2238,00;99,32
2237,00;98,87
2236,00;99,16
2235,00;99,04
2234,00;98,74
2233,00;99,25
2232,00;98,77
2231,00;99,06
2230,00;99,47
2229,00;99,24
2228,00;99,53
2227,00;98,75
2226,00;99,12
2225,00;98,86
2224,00;98,66
2223,00;99,14
2222,00;99,10
2221,00;99,29
2220,00;99,21
2219,00;99,70
2218,00;99,58
2217,00;99,52
2216,00;99,08
2215,00;99,79
2214,00;99,63
2213,00;98,64
2212,00;98,69
2211,00;99,32
2210,00;99,33
2209,00;99,41
2208,00;99,30
2207,00;99,01
2206,00;98,42
2205,00;99,63
2204,00;99,00
2203,00;98,89
2202,00;99,07
2201,00;98,94
2200,00;98,68
2199,00;99,32
2198,00;99,19
2197,00;99,18
2196,00;98,77
2195,00;98,94
2194,00;98,46
2193,00;99,30
2192,00;99,52
2191,00;99,37
2190,00;99,05
2189,00;99,10
2188,00;98,84
2187,00;99,06
2186,00;99,97
2185,00;99,71
2184,00;98,69
2183,00;98,71
2182,00;99,16
2181,00;98,88
2180,00;98,74
2179,00;99,49
2178,00;99,14
2177,00;99,27
2176,00;98,69
2175,00;99,22
2174,00;98,87
2173,00;98,81
2172,00;98,13
2171,00;98,88
2170,00;98,95
2169,00;99,12
2168,00;98,82
2167,00;98,63
2166,00;98,69
2165,00;98,74
2164,00;98,79
2163,00;98,26
2162,00;98,81
2161,00;99,17
2160,00;98,88
2159,00;99,29
2158,00;99,92
2157,00;99,19
2156,00;98,91
2155,00;99,15
2154,00;99,25
2153,00;99,26
2152,00;99,52
2151,00;99,78
2150,00;98,95
2149,00;99,53
2148,00;100,09
2147,00;99,94
2146,00;98,92
2145,00;98,68
2144,00;98,68
2143,00;99,15
2142,00;99,78
2141,00;99,35
2140,00;99,00
2139,00;98,88
2138,00;98,74
2137,00;98,31
2136,00;99,06
2135,00;99,42
2134,00;99,10
2133,00;99,26
2132,00;98,93
2131,00;99,72
2130,00;98,70
2129,00;99,19
2128,00;99,12
2127,00;99,07
2126,00;99,23
2125,00;99,13
2124,00;99,56
2123,00;99,09
2122,00;99,57
2121,00;99,10
2120,00;99,42
2119,00;99,32
2118,00;99,12
2117,00;99,18
2116,00;99,31
2115,00;98,83
2114,00;99,12
2113,00;98,85
2112,00;99,11
2111,00;98,88
2110,00;98,69
2109,00;99,16
2108,00;98,94
2107,00;99,23
2106,00;98,95
2105,00;99,49
2104,00;99,17
2103,00;99,08
2102,00;99,25
2101,00;99,20
2100,00;99,50
2099,00;99,14
2098,00;99,42
2097,00;98,75
2096,00;99,49
2095,00;99,26
2094,00;99,36
2093,00;99,11
2092,00;99,16
2091,00;99,01
2090,00;99,45
2089,00;99,27
2088,00;98,94
2087,00;98,83
2086,00;99,14
2085,00;98,71
2084,00;99,34
2083,00;98,96
2082,00;99,21
2081,00;98,52
2080,00;99,13
2079,00;99,32
2078,00;99,35
2077,00;99,11
2076,00;98,72
2075,00;99,09
2074,00;99,34
2073,00;99,09
2072,00;98,99
2071,00;99,45
2070,00;99,09
2069,00;98,57
2068,00;99,43
2067,00;99,15
2066,00;99,22
2065,00;99,02
2064,00;98,91
2063,00;98,43
2062,00;99,31
2061,00;99,02
2060,00;99,58
2059,00;99,04
2058,00;98,89
2057,00;99,09
2056,00;98,98
2055,00;98,96
2054,00;99,20
2053,00;98,80
2052,00;98,74
2051,00;99,34
2050,00;99,05
2049,00;99,17
2048,00;99,51
2047,00;99,47
2046,00;99,58
2045,00;99,00
2044,00;98,55
2043,00;99,35
2042,00;99,06
2041,00;99,04
2040,00;99,47
2039,00;98,92
2038,00;98,59
2037,00;99,06
2036,00;98,71
2035,00;99,01
2034,00;99,11
2033,00;99,26
2032,00;99,36
2031,00;99,10
2030,00;99,16
2029,00;98,33
2028,00;99,19
2027,00;98,93
2026,00;98,42
2025,00;98,42
2024,00;98,73
2023,00;99,44
2022,00;99,55
2021,00;98,77
2020,00;99,15
2019,00;99,20
2018,00;99,25
2017,00;98,90
2016,00;99,57
2015,00;98,98
2014,00;99,13
2013,00;98,48
2012,00;99,56
2011,00;99,78
2010,00;98,71
2009,00;98,56
2008,00;98,76
2007,00;98,46
2006,00;99,66
2005,00;99,59
2004,00;99,57
2003,00;99,12
2002,00;99,72
2001,00;98,88
2000,00;99,45
1999,00;99,52
1998,00;98,32
1997,00;99,15
1996,00;98,85
1995,00;99,09
1994,00;99,63
1993,00;98,98
1992,00;99,10
1991,00;98,65
1990,00;98,83
1989,00;98,90
1988,00;99,51
1987,00;98,99
1986,00;98,88
1985,00;98,63
1984,00;99,07
1983,00;98,98
1982,00;98,74
1981,00;98,79
1980,00;98,76
1979,00;98,76
1978,00;98,93
1977,00;98,94
1976,00;99,01
1975,00;100,49
1974,00;99,39
1973,00;99,10
1972,00;99,11
1971,00;99,07
1970,00;99,12
1969,00;99,60
1968,00;99,39
1967,00;99,72
1966,00;99,63
1965,00;99,02
1964,00;99,03
1963,00;98,23
1962,00;99,68
1961,00;98,70
1960,00;99,10
1959,00;99,21
1958,00;98,44
1957,00;99,10
1956,00;99,10
1955,00;99,34
1954,00;99,35
1953,00;98,78
1952,00;99,26
1951,00;98,91
1950,00;99,61
1949,00;99,05
1948,00;99,10
1947,00;99,42
1946,00;98,67
1945,00;99,24
1944,00;98,75
1943,00;98,19
1942,00;99,45
1941,00;99,51
1940,00;99,15
1939,00;99,00
1938,00;99,44
1937,00;99,28
1936,00;98,94
1935,00;98,94
1934,00;98,73
1933,00;99,23
1932,00;99,14
1931,00;98,98
1930,00;98,77
1929,00;99,12
1928,00;99,17
1927,00;98,52
1926,00;99,11
1925,00;98,99
1924,00;99,49
1923,00;99,30
1922,00;99,37
1921,00;99,23
1920,00;98,85
1919,00;98,80
1918,00;99,15
1917,00;99,10
1916,00;99,38
1915,00;98,99
1914,00;98,95
1913,00;99,20
1912,00;98,92
1911,00;99,00
1910,00;98,88
1909,00;98,93
1908,00;99,15
1907,00;98,96
1906,00;99,09
1905,00;98,91
1904,00;98,91
1903,00;99,17
1902,00;99,07
1901,00;99,64
1900,00;98,94
1899,00;99,02
1898,00;99,14
1897,00;99,17
1896,00;99,28
1895,00;99,52
1894,00;99,11
1893,00;99,12
1892,00;98,77
1891,00;98,70
1890,00;99,27
1889,00;98,88
1888,00;99,05
1887,00;98,85
1886,00;98,68
1885,00;99,33
1884,00;98,96
1883,00;98,98
1882,00;99,30
1881,00;98,91
1880,00;99,06
1879,00;99,01
1878,00;99,00
1877,00;99,02
1876,00;99,18
1875,00;99,17
1874,00;98,95
1873,00;98,94
1872,00;99,14
1871,00;99,32
1870,00;98,94
1869,00;98,75
1868,00;99,08
1867,00;98,77
1866,00;98,86
1865,00;98,83
1864,00;99,10
1863,00;99,28
1862,00;99,16
1861,00;99,25
1860,00;98,98
1859,00;98,94
1858,00;99,44
1857,00;98,99
1856,00;99,14
1855,00;99,25
1854,00;99,03
1853,00;99,15
1852,00;98,88
1851,00;99,01
1850,00;99,08
1849,00;99,08
1848,00;98,99
1847,00;99,18
1846,00;99,24
1845,00;99,30
1844,00;99,06
1843,00;99,27
1842,00;99,16
1841,00;99,30
1840,00;99,02
1839,00;98,95
1838,00;98,98
1837,00;99,40
1836,00;99,07
1835,00;99,01
1834,00;99,24
1833,00;99,08
1832,00;98,90
1831,00;99,05
1830,00;99,16
1829,00;98,98
1828,00;98,99
1827,00;98,94
1826,00;98,96
1825,00;99,08
1824,00;99,00
1823,00;99,12
1822,00;99,00
1821,00;99,04
1820,00;99,10
1819,00;99,05
1818,00;99,14
1817,00;98,85
1816,00;98,92
1815,00;98,97
1814,00;99,20
1813,00;99,09
1812,00;99,01
1811,00;98,96
1810,00;99,13
1809,00;99,20
1808,00;99,05
1807,00;99,07
1806,00;99,22
1805,00;98,99
1804,00;99,02
1803,00;98,97
1802,00;99,13
1801,00;99,28
1800,00;99,27
1799,00;99,08
1798,00;98,94
1797,00;99,07
1796,00;98,96
1795,00;98,87
1794,00;99,06
1793,00;99,14
1792,00;98,88
1791,00;98,64
1790,00;99,01
1789,00;99,05
1788,00;98,91
1787,00;99,26
1786,00;99,02
1785,00;99,17
1784,00;99,05
1783,00;98,85
1782,00;98,99
1781,00;99,07
1780,00;99,19
1779,00;98,99
1778,00;99,05
1777,00;99,15
1776,00;99,07
1775,00;98,97
1774,00;99,04
1773,00;99,10
1772,00;98,85
1771,00;98,93
1770,00;99,05
1769,00;99,18
1768,00;98,90
1767,00;98,92
1766,00;99,13
1765,00;98,92
1764,00;98,87
1763,00;99,09
1762,00;99,05
1761,00;99,10
1760,00;98,98
1759,00;99,00
1758,00;98,88
1757,00;99,36
1756,00;99,02
1755,00;99,17
1754,00;98,84
1753,00;99,22
1752,00;99,07
1751,00;99,46
1750,00;99,03
1749,00;98,88
1748,00;99,13
1747,00;98,92
1746,00;98,98
1745,00;98,90
1744,00;99,08
1743,00;99,31
1742,00;98,99
1741,00;98,96
1740,00;99,23
1739,00;99,06
1738,00;99,07
1737,00;98,96
1736,00;98,92
1735,00;99,09
1734,00;99,48
1733,00;98,89
1732,00;98,83
1731,00;98,86
1730,00;98,90
1729,00;99,08
1728,00;99,18
1727,00;98,92
1726,00;98,90
1725,00;99,04
1724,00;99,19
1723,00;99,00
1722,00;99,11
1721,00;99,14
1720,00;98,96
1719,00;98,74
1718,00;98,84
1717,00;98,96
1716,00;99,12
1715,00;99,00
1714,00;98,94
1713,00;98,94
1712,00;98,87
1711,00;98,97
1710,00;99,01
1709,00;98,93
1708,00;99,00
1707,00;99,14
1706,00;98,97
1705,00;98,73
1704,00;99,26
1703,00;98,86
1702,00;94,98
1701,00;83,66
1700,00;79,39
1699,00;90,28
1698,00;98,11
1697,00;98,79
1696,00;98,89
1695,00;98,91
1694,00;98,94
1693,00;98,89
1692,00;99,03
1691,00;98,96
1690,00;98,94
1689,00;98,89
1688,00;98,86
1687,00;98,85
1686,00;98,91
1685,00;97,47
1684,00;99,95
1683,00;98,74
1682,00;98,85
1681,00;98,78
1680,00;98,88
1679,00;99,02
1678,00;99,22
1677,00;99,13
1676,00;98,86
1675,00;98,80
1674,00;99,10
1673,00;98,89
1672,00;98,78
1671,00;98,74
1670,00;98,82
1669,00;99,13
1668,00;98,97
1667,00;98,89
1666,00;98,76
1665,00;98,97
1664,00;99,07
1663,00;99,07
1662,00;98,89
1661,00;98,91
1660,00;98,87
1659,00;98,92
1658,00;99,07
1657,00;98,98
1656,00;99,02
1655,00;98,61
1654,00;99,62
1653,00;82,40
1652,00;99,49
1651,00;98,91
1650,00;98,70
1649,00;98,74
1648,00;98,50
1647,00;99,23
1646,00;99,41
1645,00;98,96
1644,00;98,68
1643,00;99,08
1642,00;98,99
1641,00;98,75
1640,00;99,01
1639,00;98,93
1638,00;98,95
1637,00;98,98
1636,00;98,83
1635,00;98,59
1634,00;98,88
1633,00;98,91
1632,00;99,14
1631,00;98,77
1630,00;98,93
1629,00;98,87
1628,00;98,97
1627,00;98,86
1626,00;98,74
1625,00;98,83
1624,00;98,95
1623,00;98,75
1622,00;98,89
1621,00;98,75
1620,00;98,67
1619,00;98,99
1618,00;98,76
1617,00;99,29
1616,00;98,93
1615,00;99,13
1614,00;98,89
1613,00;98,75
1612,00;99,01
1611,00;98,90
1610,00;98,78
1609,00;98,79
1608,00;99,03
1607,00;98,97
1606,00;98,99
1605,00;98,78
1604,00;98,92
1603,00;98,82
1602,00;98,93
1601,00;98,92
1600,00;99,14
1599,00;99,01
1598,00;98,95
1597,00;99,04
1596,00;98,84
1595,00;99,03
1594,00;99,00
1593,00;98,90
1592,00;98,91
1591,00;98,77
1590,00;98,91
1589,00;99,08
1588,00;99,00
1587,00;98,90
1586,00;98,93
1585,00;99,03
1584,00;99,09
1583,00;98,89
1582,00;98,97
1581,00;99,10
1580,00;98,86
1579,00;98,96
1578,00;98,92
1577,00;99,14
1576,00;99,94
1575,00;98,88
1574,00;98,89
1573,00;98,97
1572,00;98,88
1571,00;99,07
1570,00;98,90
1569,00;98,95
1568,00;99,03
1567,00;99,03
1566,00;98,78
1565,00;98,68
1564,00;99,04
1563,00;99,00
1562,00;98,92
1561,00;98,94
1560,00;95,68
1559,00;99,19
1558,00;99,68
1557,00;99,23
1556,00;99,02
1555,00;98,60
1554,00;98,84
1553,00;98,94
1552,00;98,96
1551,00;99,00
1550,00;98,59
1549,00;98,82
1548,00;98,92
1547,00;98,99
1546,00;98,90
1545,00;98,94
1544,00;98,79
1543,00;98,54
1542,00;99,02
1541,00;98,97
1540,00;99,31
1539,00;97,64
1538,00;98,71
1537,00;98,84
1536,00;99,01
1535,00;98,82
1534,00;99,02
1533,00;98,83
1532,00;98,97
1531,00;98,83
1530,00;98,69
1529,00;98,73
1528,00;98,66
1527,00;98,83
1526,00;98,78
1525,00;98,69
1524,00;98,79
1523,00;98,81
1522,00;98,38
1521,00;98,64
1520,00;99,00
1519,00;98,89
1518,00;98,76
1517,00;98,78
1516,00;98,81
1515,00;98,76
1514,00;98,87
1513,00;98,61
1512,00;98,78
1511,00;98,69
1510,00;98,72
1509,00;98,57
1508,00;98,65
1507,00;99,98
1506,00;99,31
1505,00;98,98
1504,00;98,74
1503,00;98,77
1502,00;98,71
1501,00;98,70
1500,00;98,86
1499,00;98,73
1498,00;98,54
1497,00;98,47
1496,00;99,59
1495,00;98,73
1494,00;98,51
1493,00;98,44
1492,00;98,74
1491,00;98,76
1490,00;98,34
1489,00;98,42
1488,00;98,40
1487,00;98,59
1486,00;98,54
1485,00;98,63
1484,00;98,62
1483,00;98,75
1482,00;98,52
1481,00;98,64
1480,00;98,59
1479,00;98,71
1478,00;98,62
1477,00;98,51
1476,00;99,03
1475,00;98,60
1474,00;98,65
1473,00;98,53
1472,00;99,10
1471,00;98,51
1470,00;98,61
1469,00;98,55
1468,00;98,67
1467,00;98,72
1466,00;98,62
1465,00;98,41
1464,00;98,77
1463,00;98,56
1462,00;98,71
1461,00;98,61
1460,00;98,52
1459,00;98,35
1458,00;98,54
1457,00;98,73
1456,00;98,20
1455,00;98,25
1454,00;98,72
1453,00;98,56
1452,00;98,55
1451,00;98,63
1450,00;98,53
1449,00;98,48
1448,00;98,20
1447,00;98,51
1446,00;98,62
1445,00;98,53
1444,00;98,62
1443,00;98,54
1442,00;98,60
1441,00;98,62
1440,00;98,59
1439,00;98,64
1438,00;98,35
1437,00;98,24
1436,00;98,67
1435,00;98,48
1434,00;98,54
1433,00;98,51
1432,00;98,54
1431,00;98,39
1430,00;98,70
1429,00;98,55
1428,00;98,61
1427,00;98,56
1426,00;98,75
1425,00;98,53
1424,00;98,41
1423,00;98,56
1422,00;98,52
1421,00;98,58
1420,00;98,60
1419,00;98,60
1418,00;98,63
1417,00;98,62
1416,00;98,57
1415,00;98,64
1414,00;98,66
1413,00;98,58
1412,00;98,43
1411,00;98,60
1410,00;98,61
1409,00;98,64
1408,00;98,60
1407,00;98,76
1406,00;98,57
1405,00;98,52
1404,00;98,64
1403,00;98,48
1402,00;98,59
1401,00;98,61
1400,00;98,50
1399,00;98,53
1398,00;98,65
1397,00;98,70
1396,00;98,71
1395,00;98,59
1394,00;98,81
1393,00;98,71
1392,00;98,63
1391,00;98,67
1390,00;98,74
1389,00;98,74
1388,00;98,39
1387,00;98,52
1386,00;98,73
1385,00;98,82
1384,00;98,81
1383,00;98,76
1382,00;98,80
1381,00;98,78
1380,00;98,66
1379,00;98,76
1378,00;98,60
1377,00;98,68
1376,00;98,61
1375,00;98,87
1374,00;98,74
1373,00;98,62
1372,00;98,75
1371,00;98,84
1370,00;98,87
1369,00;98,71
1368,00;98,81
1367,00;98,84
1366,00;98,77
1365,00;98,86
1364,00;98,85
1363,00;98,72
1362,00;98,80
1361,00;98,68
1360,00;98,78
1359,00;98,75
1358,00;98,79
1357,00;98,86
1356,00;98,80
1355,00;98,81
1354,00;98,90
1353,00;98,78
1352,00;98,78
1351,00;98,81
1350,00;98,87
1349,00;98,98
1348,00;98,87
1347,00;98,83
1346,00;98,93
1345,00;98,90
1344,00;98,97
1343,00;98,83
1342,00;98,95
1341,00;98,91
1340,00;98,89
1339,00;98,92
1338,00;98,73
1337,00;98,78
1336,00;99,00
1335,00;99,12
1334,00;98,79
1333,00;98,81
1332,00;98,75
1331,00;98,94
1330,00;98,97
1329,00;98,93
1328,00;98,89
1327,00;98,90
1326,00;99,08
1325,00;98,86
1324,00;98,81
1323,00;98,91
1322,00;99,05
1321,00;98,85
1320,00;98,98
1319,00;98,88
1318,00;98,86
1317,00;99,02
1316,00;99,16
1315,00;98,86
1314,00;98,88
1313,00;98,94
1312,00;98,84
1311,00;98,95
1310,00;98,89
1309,00;98,97
1308,00;98,96
1307,00;98,93
1306,00;99,00
1305,00;99,01
1304,00;98,95
1303,00;99,02
1302,00;98,99
1301,00;98,96
1300,00;99,07
1299,00;98,98
1298,00;98,92
1297,00;98,93
1296,00;98,86
1295,00;98,82
1294,00;99,09
1293,00;98,85
1292,00;99,00
1291,00;99,12
1290,00;98,94
1289,00;98,99
1288,00;99,02
1287,00;98,90
1286,00;98,91
1285,00;99,12
1284,00;98,96
1283,00;99,02
1282,00;99,03
1281,00;99,04
1280,00;99,01
1279,00;99,06
1278,00;98,97
1277,00;98,86
1276,00;98,86
1275,00;99,03
1274,00;98,93
1273,00;98,98
1272,00;98,92
1271,00;98,98
1270,00;99,14
1269,00;98,75
1268,00;98,98
1267,00;98,81
1266,00;98,81
1265,00;98,92
1264,00;98,88
1263,00;98,99
1262,00;98,94
1261,00;98,83
1260,00;98,73
1259,00;98,73
1258,00;98,79
1257,00;98,74
1256,00;98,73
1255,00;98,74
1254,00;98,72
1253,00;98,67
1252,00;98,77
1251,00;98,77
1250,00;98,53
1249,00;98,78
1248,00;98,71
1247,00;98,53
1246,00;98,59
1245,00;98,66
1244,00;98,39
1243,00;98,60
1242,00;98,65
1241,00;98,48
1240,00;98,46
1239,00;98,44
1238,00;98,37
1237,00;98,55
1236,00;98,35
1235,00;98,26
1234,00;98,46
1233,00;98,48
1232,00;98,36
1231,00;98,44
1230,00;98,35
1229,00;98,36
1228,00;98,36
1227,00;98,35
1226,00;98,39
1225,00;98,25
1224,00;98,20
1223,00;98,18
1222,00;98,42
1221,00;98,54
1220,00;98,10
1219,00;98,29
1218,00;98,37
1217,00;98,17
1216,00;98,28
1215,00;98,23
1214,00;98,23
1213,00;98,23
1212,00;98,23
1211,00;97,92
1210,00;97,96
1209,00;98,06
1208,00;98,03
1207,00;97,99
1206,00;98,08
1205,00;97,86
1204,00;97,97
1203,00;97,90
1202,00;97,90
1201,00;97,89
1200,00;97,86
1199,00;97,77
1198,00;97,69
1197,00;97,65
1196,00;97,65
1195,00;97,60
1194,00;97,37
1193,00;97,73
1192,00;97,57
1191,00;97,48
1190,00;97,62
1189,00;97,32
1188,00;97,42
1187,00;97,36
1186,00;97,60
1185,00;97,37
1184,00;96,99
1183,00;97,16
1182,00;97,09
1181,00;97,27
1180,00;96,89
1179,00;97,00
1178,00;97,07
1177,00;97,03
1176,00;96,96
1175,00;97,06
1174,00;96,74
1173,00;96,96
1172,00;96,67
1171,00;96,62
1170,00;96,57
1169,00;96,66
1168,00;96,60
1167,00;96,49
1166,00;96,22
1165,00;96,33
1164,00;96,19
1163,00;96,44
1162,00;96,43
1161,00;96,59
1160,00;95,96
1159,00;95,87
1158,00;96,19
1157,00;95,99
1156,00;95,59
1155,00;95,99
1154,00;95,80
1153,00;96,24
1152,00;95,64
1151,00;95,85
1150,00;96,05
1149,00;95,84
1148,00;95,70
1147,00;95,31
1146,00;95,68
1145,00;95,23
1144,00;95,63
1143,00;95,54
1142,00;95,17
1141,00;95,35
1140,00;95,51
1139,00;95,03
1138,00;95,25
1137,00;95,16
1136,00;95,21
1135,00;95,15
1134,00;95,19
1133,00;95,00
1132,00;95,10
1131,00;95,10
1130,00;94,79
1129,00;94,84
1128,00;95,30
1127,00;94,81
1126,00;94,69
1125,00;94,75
1124,00;94,53
1123,00;94,81
1122,00;94,50
1121,00;94,46
1120,00;94,50
1119,00;94,68
1118,00;94,28
1117,00;94,22
1116,00;94,49
1115,00;94,20
1114,00;94,53
1113,00;93,96
1112,00;94,21
1111,00;94,08
1110,00;94,23
1109,00;93,77
1108,00;93,84
1107,00;93,77
1106,00;93,38
1105,00;93,38
1104,00;93,63
1103,00;93,60
1102,00;93,27
1101,00;93,20
1100,00;93,29
1099,00;93,42
1098,00;93,08
1097,00;93,09
1096,00;93,41
1095,00;93,07
1094,00;92,97
1093,00;93,14
1092,00;92,75
1091,00;93,31
1090,00;93,37
1089,00;93,28
1088,00;93,08
1087,00;92,97
1086,00;92,95
1085,00;92,69
1084,00;93,34
1083,00;93,04
1082,00;92,57
1081,00;92,90
1080,00;92,91
1079,00;92,96
1078,00;92,56
1077,00;92,83
1076,00;92,68
1075,00;92,95
1074,00;92,57
1073,00;92,90
1072,00;92,75
1071,00;92,50
1070,00;92,28
1069,00;92,67
1068,00;92,34
1067,00;92,73
1066,00;92,76
1065,00;92,18
1064,00;92,82
1063,00;92,54
1062,00;92,33
1061,00;92,05
1060,00;92,56
1059,00;92,41
1058,00;92,06
1057,00;92,26
1056,00;92,58
1055,00;92,42
1054,00;92,21
1053,00;92,23
1052,00;92,03
1051,00;92,05
1050,00;91,98
1049,00;92,15
1048,00;91,88
1047,00;92,12
1046,00;92,15
1045,00;91,83
1044,00;91,45
1043,00;92,07
1042,00;91,82
1041,00;91,49
1040,00;91,68
1039,00;91,54
1038,00;91,77
1037,00;91,55
1036,00;91,32
1035,00;91,56
1034,00;91,47
1033,00;91,25
1032,00;91,19
1031,00;90,97
1030,00;91,12
1029,00;91,29
1028,00;90,98
1027,00;90,82
1026,00;91,13
1025,00;91,07
1024,00;90,80
1023,00;91,18
1022,00;90,69
1021,00;90,80
1020,00;90,75
1019,00;90,81
1018,00;90,64
1017,00;90,84
1016,00;90,79
1015,00;90,79
1014,00;90,91
1013,00;90,79
1012,00;90,69
1011,00;90,68
1010,00;90,85
1009,00;90,80
1008,00;90,77
1007,00;90,67
1006,00;90,67
1005,00;90,60
1004,00;90,85
1003,00;90,81
1002,00;90,74
1001,00;90,75
1000,00;90,94
999,00;90,99
998,00;90,93
997,00;90,82
996,00;90,92
995,00;91,01
994,00;91,18
993,00;91,11
992,00;90,98
991,00;91,14
990,00;90,73
989,00;90,79
988,00;91,22
987,00;91,29
986,00;91,18
985,00;90,87
984,00;90,77
983,00;90,78
982,00;91,19
981,00;90,98
980,00;91,31
979,00;91,02
978,00;91,39
977,00;91,34
976,00;91,05
975,00;90,96
974,00;91,16
973,00;91,36
972,00;91,13
971,00;90,96
970,00;91,10
969,00;90,93
968,00;91,16
967,00;91,15
966,00;90,96
965,00;91,29
964,00;91,20
963,00;91,32
962,00;91,00
961,00;91,18
960,00;90,95
959,00;91,04
958,00;90,92
957,00;90,60
956,00;90,81
955,00;90,86
954,00;90,71
953,00;90,56
952,00;90,54
951,00;90,82
950,00;90,67
949,00;90,57
948,00;90,74
947,00;90,65
946,00;90,56
945,00;90,61
944,00;90,12
943,00;90,59
942,00;90,55
941,00;90,39
940,00;90,40
939,00;90,33
938,00;90,47
937,00;90,66
936,00;90,38
935,00;90,45
934,00;90,39
933,00;90,32
932,00;90,48
931,00;90,26
930,00;90,05
929,00;90,42
928,00;90,07
927,00;90,66
926,00;90,00
925,00;90,46
924,00;90,40
923,00;89,94
922,00;90,46
921,00;90,46
920,00;90,17
919,00;90,33
918,00;90,29
917,00;90,43
916,00;90,27
915,00;90,37
914,00;90,38
913,00;90,33
912,00;90,49
911,00;90,79
910,00;90,87
