Created as New Dataset;Sample 058 By Administrator Date donderdag, februari 26 2026
cm-1;%T
2543,00;-105,90
2542,00;-90,45
2541,00;-71,07
2540,00;-49,04
2539,00;-24,79
2538,00;0,51
2537,00;25,76
2536,00;49,83
2535,00;72,06
2534,00;91,17
2533,00;106,23
2532,00;117,18
2531,00;123,39
2530,00;124,55
2529,00;120,52
2528,00;111,59
2527,00;97,82
2526,00;80,14
2525,00;59,14
2524,00;35,61
2523,00;10,34
2522,00;-14,62
2521,00;-39,68
2520,00;-62,66
2519,00;-83,23
2518,00;-99,94
2517,00;-113,40
2516,00;-121,25
2515,00;-124,82
2514,00;-122,84
2513,00;-115,71
2512,00;-104,25
2511,00;-88,22
2510,00;-68,25
2509,00;-45,84
2508,00;-21,24
2507,00;3,83
2506,00;29,24
2505,00;52,98
2504,00;74,81
2503,00;93,41
2502,00;108,14
2501,00;118,34
2500,00;124,36
2499,00;124,26
2498,00;119,72
2497,00;109,54
2496,00;95,40
2495,00;77,11
2494,00;55,52
2493,00;31,80
2492,00;7,01
2491,00;-18,33
2490,00;-43,12
2489,00;-65,73
2488,00;-85,78
2487,00;-102,30
2486,00;-114,64
2485,00;-122,33
2484,00;-124,73
2483,00;-122,10
2482,00;-114,32
2481,00;-101,94
2480,00;-85,42
2479,00;-65,21
2478,00;-42,48
2477,00;-17,67
2476,00;7,62
2475,00;32,54
2474,00;56,35
2473,00;77,46
2472,00;95,79
2471,00;109,94
2470,00;119,62
2469,00;124,24
2468,00;123,88
2467,00;118,20
2466,00;107,97
2465,00;92,72
2464,00;74,41
2463,00;52,55
2462,00;28,43
2461,00;3,38
2460,00;-22,13
2459,00;-46,37
2458,00;-68,81
2457,00;-88,51
2456,00;-104,63
2455,00;-116,30
2454,00;-123,00
2453,00;-124,63
2452,00;-121,21
2451,00;-112,97
2450,00;-99,94
2449,00;-82,56
2448,00;-62,06
2447,00;-38,96
2446,00;-14,18
2445,00;11,21
2444,00;36,27
2443,00;59,30
2442,00;80,45
2441,00;98,06
2440,00;111,61
2439,00;120,68
2438,00;124,55
2437,00;123,57
2436,00;117,16
2435,00;106,05
2434,00;90,73
2433,00;71,48
2432,00;49,38
2431,00;25,08
2430,00;-0,12
2429,00;-25,35
2428,00;-49,53
2427,00;-71,69
2426,00;-90,96
2425,00;-106,15
2424,00;-117,39
2423,00;-123,37
2422,00;-124,67
2421,00;-120,23
2420,00;-111,38
2419,00;-97,62
2418,00;-80,04
2417,00;-59,28
2416,00;-35,85
2415,00;-10,83
2414,00;14,61
2413,00;39,30
2412,00;62,48
2411,00;83,24
2410,00;100,21
2409,00;112,86
2408,00;121,53
2407,00;124,63
2406,00;122,98
2405,00;116,31
2404,00;104,53
2403,00;88,21
2402,00;68,72
2401,00;46,18
2400,00;21,57
2399,00;-3,53
2398,00;-28,56
2397,00;-52,59
2396,00;-74,51
2395,00;-93,15
2394,00;-108,16
2393,00;-118,35
2392,00;-124,01
2391,00;-124,16
2390,00;-119,83
2389,00;-109,66
2388,00;-95,21
2387,00;-76,21
2386,00;-54,21
2385,00;-29,80
2384,00;-3,55
2383,00;22,63
2382,00;47,89
2381,00;70,93
2380,00;91,21
2379,00;106,72
2378,00;117,49
2377,00;124,19
2376,00;124,56
2375,00;120,30
2374,00;109,26
2373,00;94,68
2372,00;77,86
2371,00;60,39
2370,00;39,54
2369,00;12,85
2368,00;-19,42
2367,00;-45,02
2366,00;-59,97
2365,00;-73,66
2364,00;-96,16
2363,00;-117,52
2362,00;-118,78
2361,00;-120,21
2360,00;-131,17
2359,00;-115,53
2358,00;-105,26
2357,00;-108,82
2356,00;-78,15
2355,00;-49,68
2354,00;-53,61
2353,00;-16,34
2352,00;18,30
2351,00;18,10
2350,00;60,49
2349,00;78,17
2348,00;119,49
2347,00;116,28
2346,00;139,64
2345,00;119,64
2344,00;127,33
2343,00;108,13
2342,00;98,18
2341,00;95,96
2340,00;46,54
2339,00;70,74
2338,00;-13,60
2337,00;3,26
2336,00;-43,61
2335,00;-56,06
2334,00;-74,97
2333,00;-105,72
2332,00;-100,65
2331,00;-129,04
2330,00;-118,06
2329,00;-129,25
2328,00;-115,97
2327,00;-109,19
2326,00;-91,12
2325,00;-70,51
2324,00;-46,20
2323,00;-35,16
2322,00;5,66
2321,00;6,54
2320,00;54,67
2319,00;56,40
2318,00;92,33
2317,00;100,63
2316,00;115,64
2315,00;126,44
2314,00;119,34
2313,00;130,21
2312,00;105,15
2311,00;108,48
2310,00;76,79
2309,00;64,52
2308,00;37,60
2307,00;9,20
2306,00;-8,15
2305,00;-45,35
2304,00;-55,95
2303,00;-88,28
2302,00;-95,14
2301,00;-115,56
2300,00;-120,12
2299,00;-123,08
2298,00;-123,91
2297,00;-114,76
2296,00;-105,13
2295,00;-87,23
2294,00;-67,70
2293,00;-47,86
2292,00;-18,42
2291,00;2,32
2290,00;30,01
2289,00;53,42
2288,00;74,98
2287,00;94,09
2286,00;108,40
2285,00;118,47
2284,00;123,46
2283,00;123,29
2282,00;118,75
2281,00;108,40
2280,00;94,79
2279,00;75,50
2278,00;54,25
2277,00;31,04
2276,00;4,95
2275,00;-18,15
2274,00;-45,35
2273,00;-65,68
2272,00;-87,17
2271,00;-102,83
2270,00;-114,74
2269,00;-122,53
2268,00;-124,32
2267,00;-122,01
2266,00;-113,50
2265,00;-101,85
2264,00;-84,24
2263,00;-65,64
2262,00;-40,88
2261,00;-18,04
2260,00;9,69
2259,00;31,58
2258,00;57,74
2257,00;77,59
2256,00;96,63
2255,00;109,65
2254,00;120,25
2253,00;123,72
2252,00;123,59
2251,00;117,93
2250,00;107,31
2249,00;92,15
2248,00;73,65
2247,00;51,28
2246,00;26,91
2245,00;2,64
2244,00;-22,76
2243,00;-45,82
2242,00;-68,82
2241,00;-88,57
2240,00;-104,95
2239,00;-114,84
2238,00;-120,91
2237,00;-123,90
2236,00;-119,42
2235,00;-111,42
2234,00;-99,54
2233,00;-81,71
2232,00;-61,15
2231,00;-36,73
2230,00;-12,92
2229,00;11,83
2228,00;36,60
2227,00;58,96
2226,00;80,71
2225,00;98,08
2224,00;110,92
2223,00;120,92
2222,00;123,88
2221,00;122,76
2220,00;116,92
2219,00;104,63
2218,00;88,57
2217,00;70,51
2216,00;48,44
2215,00;24,30
2214,00;-0,87
2213,00;-26,58
2212,00;-48,33
2211,00;-70,01
2210,00;-90,65
2209,00;-105,44
2208,00;-116,85
2207,00;-120,69
2206,00;-118,48
2205,00;-120,81
2204,00;-110,33
2203,00;-97,26
2202,00;-79,15
2201,00;-58,25
2200,00;-34,26
2199,00;-10,61
2198,00;14,69
2197,00;40,75
2196,00;62,69
2195,00;83,38
2194,00;100,29
2193,00;112,59
2192,00;121,34
2191,00;124,81
2190,00;122,04
2189,00;113,93
2188,00;103,06
2187,00;86,87
2186,00;68,10
2185,00;44,57
2184,00;19,88
2183,00;-5,02
2182,00;-29,51
2181,00;-52,13
2180,00;-74,71
2179,00;-92,97
2178,00;-107,91
2177,00;-119,22
2176,00;-123,04
2175,00;-122,44
2174,00;-119,67
2173,00;-109,47
2172,00;-94,31
2171,00;-77,67
2170,00;-54,90
2169,00;-31,15
2168,00;-5,40
2167,00;20,02
2166,00;45,16
2165,00;67,16
2164,00;86,55
2163,00;102,64
2162,00;115,53
2161,00;122,31
2160,00;124,74
2159,00;122,52
2158,00;117,65
2157,00;104,88
2156,00;87,90
2155,00;66,99
2154,00;44,75
2153,00;20,62
2152,00;-4,75
2151,00;-30,80
2150,00;-54,44
2149,00;-76,26
2148,00;-92,43
2147,00;-106,28
2146,00;-116,15
2145,00;-117,47
2144,00;-122,79
2143,00;-118,65
2142,00;-108,64
2141,00;-94,26
2140,00;-75,28
2139,00;-53,93
2138,00;-29,52
2137,00;-4,30
2136,00;19,97
2135,00;44,30
2134,00;66,54
2133,00;86,97
2132,00;102,70
2131,00;114,96
2130,00;121,97
2129,00;124,46
2128,00;121,41
2127,00;114,47
2126,00;101,09
2125,00;83,43
2124,00;62,78
2123,00;40,02
2122,00;14,39
2121,00;-10,32
2120,00;-35,68
2119,00;-58,69
2118,00;-79,93
2117,00;-97,85
2116,00;-111,66
2115,00;-120,52
2114,00;-124,36
2113,00;-123,14
2112,00;-116,57
2111,00;-105,60
2110,00;-89,62
2109,00;-70,84
2108,00;-47,58
2107,00;-24,57
2106,00;0,24
2105,00;26,04
2104,00;50,31
2103,00;71,75
2102,00;91,70
2101,00;107,02
2100,00;117,34
2099,00;123,53
2098,00;126,16
2097,00;123,05
2096,00;110,83
2095,00;95,98
2094,00;79,43
2093,00;59,41
2092,00;35,90
2091,00;9,29
2090,00;-14,34
2089,00;-38,16
2088,00;-62,47
2087,00;-83,22
2086,00;-100,29
2085,00;-113,36
2084,00;-122,10
2083,00;-124,74
2082,00;-121,86
2081,00;-113,90
2080,00;-103,36
2079,00;-87,25
2078,00;-67,63
2077,00;-45,11
2076,00;-20,50
2075,00;5,07
2074,00;29,90
2073,00;53,60
2072,00;77,18
2071,00;94,78
2070,00;109,26
2069,00;118,11
2068,00;124,07
2067,00;123,79
2066,00;117,82
2065,00;109,97
2064,00;97,03
2063,00;76,43
2062,00;54,58
2061,00;30,86
2060,00;7,07
2059,00;-18,85
2058,00;-43,73
2057,00;-66,76
2056,00;-87,62
2055,00;-103,81
2054,00;-114,54
2053,00;-121,52
2052,00;-123,60
2051,00;-119,09
2050,00;-113,21
2049,00;-100,72
2048,00;-84,56
2047,00;-64,34
2046,00;-41,55
2045,00;-16,17
2044,00;8,97
2043,00;34,13
2042,00;60,67
2041,00;76,79
2040,00;95,12
2039,00;109,96
2038,00;119,52
2037,00;124,98
2036,00;123,15
2035,00;117,96
2034,00;107,34
2033,00;92,79
2032,00;74,95
2031,00;52,82
2030,00;28,70
2029,00;2,96
2028,00;-21,96
2027,00;-46,18
2026,00;-68,29
2025,00;-88,29
2024,00;-104,29
2023,00;-116,10
2022,00;-122,16
2021,00;-123,98
2020,00;-121,42
2019,00;-111,76
2018,00;-98,40
2017,00;-82,17
2016,00;-67,61
2015,00;-39,96
2014,00;-14,74
2013,00;10,98
2012,00;36,31
2011,00;59,61
2010,00;80,51
2009,00;98,13
2008,00;112,02
2007,00;119,53
2006,00;124,73
2005,00;123,80
2004,00;118,55
2003,00;106,95
2002,00;90,88
2001,00;71,60
2000,00;49,76
1999,00;25,65
1998,00;0,92
1997,00;-24,58
1996,00;-49,64
1995,00;-71,90
1994,00;-93,08
1993,00;-111,22
1992,00;-121,53
1991,00;-120,03
1990,00;-122,89
1989,00;-119,46
1988,00;-113,87
1987,00;-98,16
1986,00;-79,23
1985,00;-58,16
1984,00;-34,11
1983,00;-8,94
1982,00;16,20
1981,00;41,42
1980,00;65,54
1979,00;85,27
1978,00;101,31
1977,00;113,81
1976,00;122,05
1975,00;125,45
1974,00;122,66
1973,00;116,33
1972,00;108,45
1971,00;88,77
1970,00;68,62
1969,00;43,84
1968,00;11,41
1967,00;3,08
1966,00;-21,56
1965,00;-49,18
1964,00;-73,56
1963,00;-92,30
1962,00;-108,46
1961,00;-117,82
1960,00;-123,92
1959,00;-124,87
1958,00;-119,49
1957,00;-110,27
1956,00;-95,11
1955,00;-79,01
1954,00;-58,14
1953,00;-33,20
1952,00;-7,87
1951,00;17,19
1950,00;42,06
1949,00;64,80
1948,00;85,35
1947,00;104,00
1946,00;114,97
1945,00;121,07
1944,00;122,05
1943,00;121,06
1942,00;126,75
1941,00;105,78
1940,00;86,81
1939,00;66,46
1938,00;43,33
1937,00;18,90
1936,00;-6,62
1935,00;-31,28
1934,00;-56,15
1933,00;-76,52
1932,00;-94,63
1931,00;-109,37
1930,00;-119,52
1929,00;-124,54
1928,00;-123,94
1927,00;-118,01
1926,00;-107,85
1925,00;-91,15
1924,00;-63,19
1923,00;-53,16
1922,00;-43,91
1921,00;-8,32
1920,00;23,97
1919,00;61,95
1918,00;74,15
1917,00;73,95
1916,00;100,56
1915,00;115,46
1914,00;122,61
1913,00;124,63
1912,00;120,35
1911,00;109,06
1910,00;102,33
1909,00;84,56
1908,00;64,78
1907,00;44,00
1906,00;15,37
1905,00;-11,99
1904,00;-34,23
1903,00;-58,38
1902,00;-80,31
1901,00;-97,53
1900,00;-111,16
1899,00;-120,42
1898,00;-124,46
1897,00;-122,61
1896,00;-112,98
1895,00;-113,17
1894,00;-94,03
1893,00;-72,56
1892,00;-47,91
1891,00;-17,03
1890,00;24,91
1889,00;0,54
1888,00;41,82
1887,00;69,71
1886,00;91,19
1885,00;107,82
1884,00;115,82
1883,00;122,48
1882,00;124,41
1881,00;120,04
1880,00;110,85
1879,00;98,74
1878,00;80,33
1877,00;59,62
1876,00;36,26
1875,00;11,15
1874,00;-14,54
1873,00;-39,35
1872,00;-64,66
1871,00;-90,10
1870,00;-118,37
1869,00;-112,88
1868,00;-122,63
1867,00;-121,40
1866,00;-125,60
1865,00;-115,88
1864,00;-104,21
1863,00;-88,12
1862,00;-66,66
1861,00;-47,61
1860,00;-21,63
1859,00;5,47
1858,00;25,70
1857,00;51,47
1856,00;73,79
1855,00;92,97
1854,00;108,13
1853,00;118,52
1852,00;123,71
1851,00;123,63
1850,00;117,97
1849,00;105,09
1848,00;92,91
1847,00;82,77
1846,00;43,15
1845,00;-10,25
1844,00;57,57
1843,00;5,61
1842,00;-33,14
1841,00;-61,43
1840,00;-84,65
1839,00;-102,24
1838,00;-117,23
1837,00;-124,74
1836,00;-123,66
1835,00;-121,61
1834,00;-113,13
1833,00;-103,05
1832,00;-79,73
1831,00;-37,05
1830,00;-36,67
1829,00;-55,79
1828,00;-6,86
1827,00;35,00
1826,00;82,94
1825,00;65,38
1824,00;83,06
1823,00;108,84
1822,00;117,99
1821,00;123,65
1820,00;123,61
1819,00;117,39
1818,00;105,39
1817,00;98,88
1816,00;76,70
1815,00;53,63
1814,00;27,59
1813,00;-4,54
1812,00;-24,94
1811,00;-63,61
1810,00;-50,17
1809,00;-84,36
1808,00;-107,96
1807,00;-112,74
1806,00;-121,84
1805,00;-124,60
1804,00;-118,61
1803,00;-104,74
1802,00;-101,85
1801,00;-86,14
1800,00;-46,53
1799,00;-66,03
1798,00;-18,73
1797,00;21,62
1796,00;39,25
1795,00;50,99
1794,00;90,11
1793,00;152,17
1792,00;97,02
1791,00;121,75
1790,00;120,06
1789,00;122,13
1788,00;117,20
1787,00;104,45
1786,00;80,77
1785,00;72,52
1784,00;61,14
1783,00;25,27
1782,00;-10,24
1781,00;-49,86
1780,00;-30,88
1779,00;-65,40
1778,00;-86,90
1777,00;-107,22
1776,00;-128,17
1775,00;-119,49
1774,00;-116,46
1773,00;-119,30
1772,00;-123,06
1771,00;-136,25
1770,00;-86,87
1769,00;-35,82
1768,00;-64,97
1767,00;-29,97
1766,00;10,39
1765,00;39,60
1764,00;65,42
1763,00;97,80
1762,00;141,23
1761,00;95,95
1760,00;115,26
1759,00;123,33
1758,00;117,70
1757,00;121,77
1756,00;118,62
1755,00;90,11
1754,00;64,30
1753,00;31,29
1752,00;-30,10
1751,00;42,55
1750,00;-26,19
1749,00;-71,10
1748,00;-61,74
1747,00;-81,98
1746,00;-101,82
1745,00;-116,06
1744,00;-127,04
1743,00;-135,54
1742,00;-116,48
1741,00;-93,73
1740,00;-89,74
1739,00;-108,93
1738,00;-58,49
1737,00;-32,39
1736,00;20,10
1735,00;138,22
1734,00;31,87
1733,00;-5,38
1732,00;65,16
1731,00;106,19
1730,00;129,08
1729,00;114,13
1728,00;122,39
1727,00;121,74
1726,00;113,90
1725,00;98,32
1724,00;75,34
1723,00;77,72
1722,00;43,28
1721,00;14,86
1720,00;-29,66
1719,00;-122,30
1718,00;-90,04
1717,00;-14,90
1716,00;-92,22
1715,00;-114,55
1714,00;-113,13
1713,00;-118,83
1712,00;-121,11
1711,00;-112,65
1710,00;-117,34
1709,00;-93,58
1708,00;-59,41
1707,00;-14,10
1706,00;-57,45
1705,00;14,33
1704,00;-13,89
1703,00;45,98
1702,00;174,55
1701,00;662,14
1700,00;1039,31
1699,00;293,65
1698,00;133,35
1697,00;119,09
1696,00;198,00
1695,00;154,06
1694,00;109,18
1693,00;84,89
1692,00;60,16
1691,00;21,78
1690,00;15,33
1689,00;-20,95
1688,00;-20,99
1687,00;-59,39
1686,00;-115,38
1685,00;-301,44
1684,00;-115,26
1683,00;-99,39
1682,00;-114,71
1681,00;-117,91
1680,00;-133,11
1679,00;-113,16
1678,00;-88,09
1677,00;-55,69
1676,00;15,44
1675,00;-121,96
1674,00;-28,17
1673,00;30,54
1672,00;86,86
1671,00;57,44
1670,00;122,17
1669,00;102,46
1668,00;100,19
1667,00;117,61
1666,00;122,91
1665,00;117,05
1664,00;97,00
1663,00;91,07
1662,00;106,51
1661,00;72,01
1660,00;38,45
1659,00;9,95
1658,00;-18,94
1657,00;-46,17
1656,00;-77,60
1655,00;-149,71
1654,00;-190,95
1653,00;-544,15
1652,00;-96,97
1651,00;-115,91
1650,00;-116,61
1649,00;-97,10
1648,00;-90,27
1647,00;-89,37
1646,00;-132,55
1645,00;-90,41
1644,00;-32,31
1643,00;6,14
1642,00;25,62
1641,00;56,24
1640,00;73,92
1639,00;98,43
1638,00;132,82
1637,00;117,05
1636,00;151,14
1635,00;191,59
1634,00;125,97
1633,00;111,58
1632,00;96,25
1631,00;76,85
1630,00;51,33
1629,00;13,78
1628,00;-15,13
1627,00;8,93
1626,00;-40,14
1625,00;-77,92
1624,00;-138,33
1623,00;-84,59
1622,00;-101,11
1621,00;-119,39
1620,00;-123,22
1619,00;-117,53
1618,00;-95,56
1617,00;-83,43
1616,00;-147,80
1615,00;-81,69
1614,00;-46,91
1613,00;-18,68
1612,00;7,83
1611,00;35,91
1610,00;70,37
1609,00;68,22
1608,00;95,92
1607,00;110,34
1606,00;116,23
1605,00;122,81
1604,00;122,53
1603,00;121,73
1602,00;107,52
1601,00;96,71
1600,00;76,26
1599,00;52,80
1598,00;27,62
1597,00;-1,03
1596,00;-21,80
1595,00;-53,47
1594,00;-60,89
1593,00;-85,69
1592,00;-105,45
1591,00;-115,34
1590,00;-123,74
1589,00;-124,50
1588,00;-121,36
1587,00;-113,15
1586,00;-100,15
1585,00;-82,62
1584,00;-61,74
1583,00;-38,97
1582,00;-14,86
1581,00;11,59
1580,00;37,59
1579,00;64,87
1578,00;98,39
1577,00;145,30
1576,00;138,58
1575,00;104,17
1574,00;120,28
1573,00;122,52
1572,00;113,08
1571,00;87,43
1570,00;52,13
1569,00;137,91
1568,00;71,32
1567,00;25,68
1566,00;-15,76
1565,00;-43,28
1564,00;-28,70
1563,00;-69,52
1562,00;-100,79
1561,00;-148,41
1560,00;-446,99
1559,00;-134,48
1558,00;-218,93
1557,00;-139,80
1556,00;-106,42
1555,00;-67,64
1554,00;-150,60
1553,00;-78,08
1552,00;-34,60
1551,00;18,84
1550,00;21,48
1549,00;6,15
1548,00;56,01
1547,00;87,97
1546,00;128,58
1545,00;131,91
1544,00;115,26
1543,00;120,52
1542,00;150,75
1541,00;94,94
1540,00;100,20
1539,00;281,04
1538,00;132,21
1537,00;58,43
1536,00;11,74
1535,00;-27,42
1534,00;-114,22
1533,00;6,65
1532,00;-63,08
1531,00;-76,98
1530,00;-106,04
1529,00;-130,34
1528,00;-125,24
1527,00;-125,07
1526,00;-107,06
1525,00;-141,13
1524,00;-87,23
1523,00;-28,22
1522,00;-27,19
1521,00;-81,70
1520,00;-89,14
1519,00;7,95
1518,00;105,83
1517,00;69,38
1516,00;53,07
1515,00;93,57
1514,00;104,79
1513,00;126,10
1512,00;134,80
1511,00;113,38
1510,00;102,15
1509,00;79,23
1508,00;42,91
1507,00;58,64
1506,00;128,52
1505,00;113,17
1504,00;15,31
1503,00;-32,89
1502,00;-65,49
1501,00;-74,68
1500,00;-105,57
1499,00;-150,04
1498,00;-108,26
1497,00;-124,83
1496,00;-164,06
1495,00;-123,07
1494,00;-108,54
1493,00;-89,68
1492,00;-54,10
1491,00;-3,09
1490,00;-33,56
1489,00;-49,50
1488,00;35,30
1487,00;15,88
1486,00;49,23
1485,00;81,31
1484,00;102,53
1483,00;115,72
1482,00;124,84
1481,00;129,99
1480,00;120,89
1479,00;111,21
1478,00;91,98
1477,00;50,08
1476,00;101,26
1475,00;36,45
1474,00;-48,13
1473,00;-11,96
1472,00;-1,72
1471,00;-14,80
1470,00;-69,55
1469,00;-96,22
1468,00;-112,13
1467,00;-120,19
1466,00;-122,45
1465,00;-153,29
1464,00;-128,18
1463,00;-107,50
1462,00;-88,88
1461,00;-63,64
1460,00;-16,40
1459,00;24,27
1458,00;24,25
1457,00;72,29
1456,00;-5,74
1455,00;41,67
1454,00;77,13
1453,00;107,46
1452,00;121,83
1451,00;120,72
1450,00;122,35
1449,00;112,51
1448,00;126,08
1447,00;111,05
1446,00;83,99
1445,00;60,76
1444,00;36,42
1443,00;10,79
1442,00;-15,36
1441,00;-39,83
1440,00;-63,44
1439,00;-87,10
1438,00;-115,84
1437,00;-197,19
1436,00;-110,91
1435,00;-119,03
1434,00;-119,97
1433,00;-118,63
1432,00;-103,22
1431,00;-75,39
1430,00;-70,19
1429,00;-61,76
1428,00;-27,97
1427,00;2,48
1426,00;31,46
1425,00;68,32
1424,00;92,96
1423,00;75,92
1422,00;104,76
1421,00;119,56
1420,00;138,27
1419,00;164,83
1418,00;116,95
1417,00;120,78
1416,00;103,52
1415,00;80,94
1414,00;55,97
1413,00;28,75
1412,00;2,36
1411,00;-14,86
1410,00;-43,00
1409,00;-63,71
1408,00;-86,02
1407,00;-103,96
1406,00;-119,99
1405,00;-137,07
1404,00;-122,49
1403,00;-121,36
1402,00;-113,38
1401,00;-96,20
1400,00;-61,65
1399,00;-87,25
1398,00;-50,62
1397,00;-20,93
1396,00;31,09
1395,00;51,20
1394,00;16,37
1393,00;65,22
1392,00;93,87
1391,00;110,44
1390,00;118,57
1389,00;122,15
1388,00;123,49
1387,00;131,15
1386,00;115,69
1385,00;94,80
1384,00;74,60
1383,00;52,78
1382,00;29,44
1381,00;2,88
1380,00;-25,82
1379,00;-46,56
1378,00;-68,16
1377,00;-85,97
1376,00;-110,30
1375,00;-124,47
1374,00;-130,25
1373,00;-123,05
1372,00;-121,21
1371,00;-112,34
1370,00;-96,55
1369,00;-76,49
1368,00;-73,51
1367,00;-41,17
1366,00;-13,36
1365,00;18,90
1364,00;3,79
1363,00;0,62
1362,00;33,63
1361,00;94,27
1360,00;105,37
1359,00;119,81
1358,00;125,27
1357,00;122,91
1356,00;115,38
1355,00;106,59
1354,00;93,92
1353,00;71,49
1352,00;49,08
1351,00;24,34
1350,00;-4,00
1349,00;-22,93
1348,00;-48,04
1347,00;-71,49
1346,00;-91,15
1345,00;-106,51
1344,00;-117,44
1343,00;-122,99
1342,00;-122,33
1341,00;-113,57
1340,00;-114,11
1339,00;-69,45
1338,00;-1,69
1337,00;0,16
1336,00;-0,17
1335,00;-12,57
1334,00;14,12
1333,00;39,59
1332,00;62,41
1331,00;83,01
1330,00;100,55
1329,00;113,02
1328,00;121,40
1327,00;124,51
1326,00;123,03
1325,00;115,83
1324,00;103,76
1323,00;88,34
1322,00;67,17
1321,00;42,15
1320,00;17,23
1319,00;-4,89
1318,00;-25,35
1317,00;-52,72
1316,00;-71,57
1315,00;-95,42
1314,00;-108,90
1313,00;-119,47
1312,00;-123,29
1311,00;-123,94
1310,00;-119,31
1309,00;-108,43
1308,00;-96,72
1307,00;-77,88
1306,00;-55,60
1305,00;-32,32
1304,00;-7,22
1303,00;18,17
1302,00;43,20
1301,00;65,87
1300,00;85,74
1299,00;102,43
1298,00;114,78
1297,00;122,70
1296,00;124,66
1295,00;121,86
1294,00;114,73
1293,00;101,87
1292,00;85,01
1291,00;64,15
1290,00;43,03
1289,00;15,76
1288,00;-8,61
1287,00;-29,83
1286,00;-55,28
1285,00;-77,79
1284,00;-96,00
1283,00;-110,03
1282,00;-119,74
1281,00;-124,51
1280,00;-124,46
1279,00;-118,44
1278,00;-107,89
1277,00;-92,97
1276,00;-74,22
1275,00;-52,10
1274,00;-27,78
1273,00;-1,51
1272,00;24,48
1271,00;45,00
1270,00;69,22
1269,00;88,11
1268,00;104,24
1267,00;116,48
1266,00;122,90
1265,00;124,78
1264,00;121,50
1263,00;113,14
1262,00;99,53
1261,00;80,45
1260,00;64,81
1259,00;40,17
1258,00;14,49
1257,00;-11,23
1256,00;-35,87
1255,00;-60,38
1254,00;-82,15
1253,00;-100,02
1252,00;-116,07
1251,00;-121,05
1250,00;-124,71
1249,00;-123,56
1248,00;-117,20
1247,00;-105,96
1246,00;-90,42
1245,00;-70,57
1244,00;-49,13
1243,00;-25,24
1242,00;0,22
1241,00;25,99
1240,00;50,38
1239,00;72,11
1238,00;91,17
1237,00;106,94
1236,00;118,91
1235,00;124,34
1234,00;125,01
1233,00;119,21
1232,00;112,07
1231,00;98,18
1230,00;80,01
1229,00;58,75
1228,00;35,14
1227,00;9,41
1226,00;-16,34
1225,00;-39,83
1224,00;-62,78
1223,00;-83,86
1222,00;-100,78
1221,00;-113,83
1220,00;-115,71
1219,00;-123,79
1218,00;-120,83
1217,00;-116,63
1216,00;-104,46
1215,00;-87,90
1214,00;-67,72
1213,00;-44,24
1212,00;-21,48
1211,00;3,74
1210,00;29,51
1209,00;53,45
1208,00;75,41
1207,00;94,02
1206,00;109,83
1205,00;119,32
1204,00;124,84
1203,00;125,16
1202,00;119,29
1201,00;108,97
1200,00;95,71
1199,00;76,75
1198,00;53,47
1197,00;32,08
1196,00;6,54
1195,00;-18,31
1194,00;-43,34
1193,00;-66,72
1192,00;-86,95
1191,00;-103,13
1190,00;-114,89
1189,00;-122,57
1188,00;-124,86
1187,00;-122,20
1186,00;-114,37
1185,00;-102,16
1184,00;-85,41
1183,00;-64,73
1182,00;-42,30
1181,00;-17,76
1180,00;7,71
1179,00;32,99
1178,00;56,42
1177,00;77,90
1176,00;96,38
1175,00;110,91
1174,00;119,62
1173,00;124,41
1172,00;123,96
1171,00;118,17
1170,00;108,16
1169,00;92,93
1168,00;74,17
1167,00;51,96
1166,00;27,98
1165,00;2,58
1164,00;-22,19
1163,00;-46,79
1162,00;-69,51
1161,00;-89,35
1160,00;-104,81
1159,00;-116,30
1158,00;-123,65
1157,00;-125,27
1156,00;-121,63
1155,00;-113,40
1154,00;-100,37
1153,00;-80,43
1152,00;-62,55
1151,00;-39,07
1150,00;-13,92
1149,00;10,90
1148,00;36,75
1147,00;59,50
1146,00;81,15
1145,00;98,75
1144,00;112,72
1143,00;121,30
1142,00;123,79
1141,00;122,88
1140,00;117,66
1139,00;106,26
1138,00;89,87
1137,00;71,39
1136,00;48,63
1135,00;24,94
1134,00;-0,51
1133,00;-25,52
1132,00;-50,25
1131,00;-72,83
1130,00;-91,34
1129,00;-106,72
1128,00;-118,61
1127,00;-124,47
1126,00;-125,01
1125,00;-120,50
1124,00;-111,68
1123,00;-97,68
1122,00;-78,85
1121,00;-54,50
1120,00;-35,23
1119,00;-10,28
1118,00;15,73
1117,00;39,95
1116,00;63,72
1115,00;84,48
1114,00;101,56
1113,00;113,99
1112,00;122,27
1111,00;124,41
1110,00;123,74
1109,00;116,00
1108,00;103,30
1107,00;87,20
1106,00;68,00
1105,00;45,25
1104,00;20,41
1103,00;-4,88
1102,00;-29,68
1101,00;-53,41
1100,00;-75,32
1099,00;-93,36
1098,00;-108,35
1097,00;-118,67
1096,00;-123,53
1095,00;-123,45
1094,00;-118,76
1093,00;-109,29
1092,00;-94,52
1091,00;-76,67
1090,00;-54,97
1089,00;-31,81
1088,00;-6,42
1087,00;19,00
1086,00;43,04
1085,00;65,46
1084,00;86,11
1083,00;102,03
1082,00;113,69
1081,00;121,72
1080,00;124,06
1079,00;121,85
1078,00;113,22
1077,00;101,27
1076,00;85,35
1075,00;65,23
